,playerID,yearID,POS,G,InnOuts,PO,A,E,DP,birthYear,age,Range Factor,Fielding %,RF Yearly Avg
89531,sveumda01,1988,SS,127,3327.0,208,370,27.0,93,1963.0,25.0,4.551181102362205,95.53719008264463,4.016193244584738
67077,winebo01,1970,SS,159,3927.0,284,481,19.0,137,1938.0,32.0,4.811320754716981,97.5765306122449,4.03187665117491
67072,willsma01,1970,SS,126,3228.0,171,396,24.0,58,1932.0,38.0,4.5,95.93908629441624,4.03187665117491
89544,templga01,1988,SS,105,2696.0,168,316,16.0,62,1956.0,32.0,4.609523809523809,96.8,4.016193244584738
89552,thomaan01,1988,SS,150,3998.0,230,456,29.0,89,1963.0,25.0,4.573333333333333,95.94405594405593,4.016193244584738
130188,kozmape01,2013,SS,139,3153.0,155,397,9.0,98,1988.0,25.0,3.971223021582734,98.3957219251337,4.066500852798328
58150,heldwo01,1962,SS,133,3426.0,221,371,27.0,101,1932.0,30.0,4.451127819548872,95.63812600969305,4.117235924948832
97049,blausje01,1994,SS,96,2516.0,126,290,13.0,47,1965.0,29.0,4.333333333333333,96.96969696969697,4.058453529096009
37757,urbanbi01,1933,SS,143,,299,473,38.0,91,1903.0,30.0,5.398601398601398,95.30864197530863,4.425721760689992
19226,loberha01,1907,SS,142,,299,382,43.0,53,1881.0,26.0,4.795774647887324,94.06077348066299,4.503463257183477
19220,lewisph01,1907,SS,136,,277,372,43.0,37,1883.0,24.0,4.772058823529412,93.78612716763006,4.503463257183477
130269,lowrije01,2013,SS,119,3070.0,139,266,16.0,56,1984.0,29.0,3.403361344537815,96.19952494061758,4.066500852798328
37760,vaughar01,1933,SS,152,,310,487,46.0,95,1912.0,21.0,5.243421052631579,94.54329774614472,4.425721760689992
130638,quintom01,2013,SS,92,2442.0,107,248,8.0,45,1981.0,32.0,3.858695652173913,97.7961432506887,4.066500852798328
130644,ramiral03,2013,SS,158,4202.0,236,433,22.0,100,1981.0,32.0,4.234177215189874,96.81620839363242,4.066500852798328
66746,penaro01,1970,SS,99,2574.0,149,274,8.0,58,1937.0,33.0,4.2727272727272725,98.14385150812065,4.03187665117491
130679,reyesjo01,2013,SS,92,2379.0,95,240,9.0,51,1983.0,30.0,3.641304347826087,97.38372093023256,4.066500852798328
96606,sanchre01,1993,SS,98,2284.0,158,316,15.0,60,1967.0,26.0,4.836734693877551,96.93251533742331,4.175549930963726
66491,lanieha01,1970,SS,130,3273.0,256,397,22.0,83,1942.0,28.0,5.023076923076923,96.74074074074073,4.03187665117491
58516,rodgean01,1962,SS,133,3364.0,239,433,28.0,91,1934.0,28.0,5.052631578947368,96.0,4.117235924948832
66450,kessido01,1970,SS,154,4020.0,257,501,22.0,86,1942.0,28.0,4.922077922077922,97.17948717948718,4.03187665117491
38002,freylo01,1934,SS,109,,232,375,35.0,81,1910.0,24.0,5.568807339449541,94.54828660436138,4.421732537933992
96557,ripkeca01,1993,SS,162,4277.0,226,495,17.0,101,1960.0,33.0,4.450617283950617,97.69647696476966,4.175549930963726
41793,crosefr01,1940,SS,145,,246,396,31.0,73,1910.0,30.0,4.427586206896552,95.39375928677563,4.284345878328452
41792,cronijo01,1940,SS,146,,252,443,38.0,89,1906.0,34.0,4.760273972602739,94.81582537517053,4.284345878328452
18678,parenfr01,1906,SS,143,,312,472,56.0,48,1875.0,31.0,5.4825174825174825,93.33333333333333,4.568835274523994
18667,olearch01,1906,SS,127,,326,398,58.0,37,1875.0,31.0,5.700787401574803,92.58312020460357,4.568835274523994
131139,andruel01,2014,SS,153,3928.0,237,371,18.0,94,1988.0,26.0,3.973856209150327,97.12460063897763,4.091424925255076
38100,jackstr01,1934,SS,130,,283,458,43.0,59,1903.0,31.0,5.7,94.51530612244898,4.421732537933992
66320,heideja01,1970,SS,132,3375.0,216,354,23.0,79,1949.0,21.0,4.318181818181818,96.12141652613828,4.03187665117491
131170,aybarer01,2014,SS,155,4095.0,194,359,10.0,75,1984.0,30.0,3.567741935483871,98.22380106571936,4.091424925255076
58656,treshto01,1962,SS,111,3026.0,201,312,16.0,51,1938.0,24.0,4.621621621621622,96.97542533081285,4.117235924948832
66563,maxvida01,1970,SS,136,2946.0,216,426,12.0,80,1939.0,31.0,4.720588235294118,98.1651376146789,4.03187665117491
132086,lowrije01,2014,SS,130,3439.0,146,344,13.0,71,1984.0,30.0,3.769230769230769,97.4155069582505,4.091424925255076
18813,tinkejo01,1906,SS,147,,288,472,45.0,55,1880.0,26.0,5.170068027210885,94.40993788819875,4.568835274523994
18817,turnete01,1906,SS,147,,287,570,36.0,61,1881.0,25.0,5.829931972789115,95.96864501679731,4.568835274523994
96824,valenjo02,1993,SS,144,3668.0,238,432,20.0,96,1967.0,26.0,4.652777777777778,97.10144927536231,4.175549930963726
130723,rolliji01,2013,SS,153,3955.0,190,424,11.0,89,1978.0,35.0,4.0130718954248366,98.24000000000001,4.066500852798328
18938,bridwal01,1907,SS,140,,325,437,47.0,57,1884.0,23.0,5.442857142857143,94.19035846724351,4.503463257183477
37942,cronijo01,1934,SS,127,,246,486,38.0,86,1906.0,28.0,5.7637795275590555,95.06493506493506,4.421732537933992
58367,mcmilro01,1962,SS,135,3303.0,243,424,19.0,85,1929.0,33.0,4.940740740740741,97.23032069970844,4.117235924948832
37945,crosefr01,1934,SS,119,,242,356,35.0,77,1910.0,24.0,5.025210084033613,94.47077409162718,4.421732537933992
130813,segurje01,2013,SS,144,3753.0,199,459,15.0,96,1990.0,23.0,4.569444444444445,97.77117384843982,4.066500852798328
130827,simmoan01,2013,SS,156,4057.0,240,499,14.0,94,1989.0,24.0,4.737179487179487,98.14077025232405,4.066500852798328
58441,paganjo01,1962,SS,164,4292.0,286,461,21.0,84,1935.0,27.0,4.554878048780488,97.265625,4.117235924948832
66627,michage01,1970,SS,123,3222.0,248,379,28.0,78,1938.0,32.0,5.097560975609756,95.72519083969465,4.03187665117491
66620,menkede01,1970,SS,133,3417.0,192,394,28.0,66,1940.0,30.0,4.406015037593985,95.43973941368078,4.03187665117491
96702,smithoz01,1993,SS,134,3418.0,251,451,19.0,98,1954.0,39.0,5.2388059701492535,97.36477115117891,4.175549930963726
18825,wallabo01,1906,SS,138,,309,461,41.0,47,1873.0,33.0,5.579710144927536,94.94451294697905,4.568835274523994
18823,wagneho01,1906,SS,137,,334,473,51.0,57,1874.0,32.0,5.890510948905109,94.05594405594405,4.568835274523994
130937,tulowtr01,2013,SS,121,3088.0,183,379,8.0,84,1984.0,29.0,4.644628099173554,98.59649122807016,4.066500852798328
37969,durocle01,1934,SS,146,,320,407,33.0,86,1905.0,29.0,4.97945205479452,95.65789473684211,4.421732537933992
17107,cassijo02,1904,SS,99,,249,301,37.0,38,1883.0,21.0,5.555555555555555,93.69676320272572,4.419668322730491
41544,scharge01,1939,SS,117,,258,331,26.0,69,1914.0,25.0,5.034188034188034,95.77235772357724,4.371117759702814
38382,vaughar01,1934,SS,149,,329,480,41.0,77,1912.0,22.0,5.429530201342282,95.17647058823529,4.421732537933992
91028,vizquom01,1989,SS,143,3372.0,208,388,18.0,102,1967.0,22.0,4.1678321678321675,97.06840390879479,4.151473343429618
59666,willsma01,1963,SS,109,2686.0,171,322,21.0,47,1932.0,31.0,4.522935779816514,95.91439688715954,4.08598366667157
59669,winebo01,1963,SS,132,3167.0,220,359,17.0,73,1938.0,25.0,4.386363636363637,97.14765100671141,4.08598366667157
64799,cardele01,1969,SS,160,4365.0,310,570,32.0,126,1938.0,31.0,5.5,96.49122807017544,4.150581347281431
133556,galvifr01,2015,SS,146,3791.0,207,398,17.0,87,1989.0,26.0,4.1438356164383565,97.26688102893891,4.196395431552983
41122,croucfr01,1939,SS,93,,139,256,28.0,47,1914.0,25.0,4.247311827956989,93.3806146572104,4.371117759702814
17518,shayda01,1904,SS,97,,153,319,46.0,30,1876.0,28.0,4.865979381443299,91.11969111969111,4.419668322730491
64790,campabe01,1969,SS,125,3352.0,220,391,21.0,72,1942.0,27.0,4.888,96.67721518987342,4.150581347281431
17455,parenfr01,1904,SS,155,,327,493,63.0,44,1875.0,29.0,5.290322580645161,92.8652321630804,4.419668322730491
95301,vizquom01,1992,SS,136,3456.0,223,403,7.0,92,1967.0,25.0,4.602941176470588,98.89415481832543,4.103780395741316
64765,brownla01,1969,SS,101,2530.0,172,276,19.0,59,1940.0,29.0,4.435643564356436,95.93147751605996,4.150581347281431
41119,crosefr01,1939,SS,152,,323,460,26.0,118,1910.0,29.0,5.151315789473684,96.78615574783683,4.371117759702814
17434,olearch01,1904,SS,135,,308,439,54.0,48,1875.0,29.0,5.533333333333333,93.25842696629213,4.419668322730491
64752,brinked01,1969,SS,150,3919.0,248,511,19.0,92,1941.0,28.0,5.06,97.55784061696659,4.150581347281431
95330,weisswa01,1992,SS,103,2579.0,144,270,19.0,57,1963.0,29.0,4.019417475728155,95.61200923787528,4.103780395741316
64817,chaneda01,1969,SS,91,1765.0,115,191,17.0,44,1948.0,21.0,3.3626373626373627,94.73684210526315,4.150581347281431
133517,florewi01,2015,SS,103,2507.0,119,267,14.0,62,1991.0,24.0,3.7475728155339807,96.5,4.196395431552983
91010,uribejo01,1989,SS,150,3644.0,225,436,18.0,85,1959.0,30.0,4.406666666666666,97.34904270986745,4.151473343429618
17580,turnete01,1904,SS,111,,191,376,36.0,28,1881.0,23.0,5.108108108108108,94.02985074626866,4.419668322730491
90943,stillku01,1989,SS,130,3265.0,179,334,16.0,65,1965.0,24.0,3.9461538461538463,96.97542533081285,4.151473343429618
133317,correca01,2015,SS,99,2612.0,112,265,13.0,41,1994.0,21.0,3.808080808080808,96.66666666666667,4.196395431552983
133331,crawfbr01,2015,SS,140,3601.0,191,427,13.0,89,1987.0,28.0,4.414285714285715,97.93977812995246,4.196395431552983
41153,durocle01,1939,SS,113,,228,322,25.0,73,1905.0,34.0,4.867256637168142,95.65217391304348,4.371117759702814
64894,deanto01,1969,SS,97,2152.0,139,255,9.0,41,1945.0,24.0,4.061855670103093,97.76674937965261,4.150581347281431
38634,freylo01,1935,SS,127,,264,388,44.0,72,1910.0,25.0,5.133858267716535,93.67816091954023,4.503674469093723
90972,templga01,1989,SS,140,3579.0,232,409,20.0,74,1956.0,33.0,4.578571428571428,96.97428139183056,4.151473343429618
133395,desmoia01,2015,SS,155,4077.0,226,417,27.0,94,1985.0,30.0,4.148387096774194,95.97014925373134,4.196395431552983
17576,tinkejo01,1904,SS,140,,327,465,64.0,54,1880.0,24.0,5.6571428571428575,92.5233644859813,4.419668322730491
90981,thomaan01,1989,SS,138,3638.0,231,400,29.0,81,1963.0,26.0,4.572463768115942,95.60606060606061,4.151473343429618
59624,versazo01,1963,SS,159,4231.0,301,448,30.0,87,1939.0,24.0,4.710691823899371,96.14890885750962,4.08598366667157
90985,thondi01,1989,SS,129,3072.0,174,380,16.0,65,1958.0,31.0,4.294573643410852,97.19298245614036,4.151473343429618
90997,trammal01,1989,SS,117,3032.0,188,396,9.0,71,1958.0,31.0,4.9914529914529915,98.4822934232715,4.151473343429618
133469,escobal02,2015,SS,148,3920.0,217,417,13.0,80,1986.0,29.0,4.283783783783784,97.99072642967542,4.196395431552983
41118,cronijo01,1939,SS,142,,306,437,32.0,93,1906.0,33.0,5.232394366197183,95.87096774193549,4.371117759702814
133247,castrst01,2015,SS,109,2829.0,143,323,18.0,58,1990.0,25.0,4.275229357798165,96.28099173553719,4.196395431552983
133659,gregodi01,2015,SS,155,3990.0,177,430,13.0,77,1990.0,25.0,3.9161290322580644,97.90322580645162,4.196395431552983
38744,jurgebi01,1935,SS,146,,348,484,31.0,99,1908.0,27.0,5.698630136986301,96.40787949015063,4.503674469093723
38851,myersbi01,1935,SS,112,,230,335,37.0,77,1910.0,25.0,5.044642857142857,93.85382059800665,4.503674469093723
64529,torrehe01,1968,SS,127,3162.0,159,391,24.0,55,1945.0,23.0,4.330708661417323,95.81881533101046,4.314286381878058
59853,causewa01,1964,SS,131,3377.0,266,352,21.0,75,1936.0,28.0,4.717557251908397,96.71361502347418,4.106176803825954
95051,riverlu01,1992,SS,93,2196.0,117,286,14.0,56,1964.0,28.0,4.333333333333333,96.64268585131894,4.103780395741316
95042,ripkeca01,1992,SS,162,4320.0,287,445,12.0,119,1960.0,32.0,4.518518518518518,98.38709677419355,4.103780395741316
17201,elberki01,1904,SS,122,,237,432,48.0,44,1875.0,29.0,5.483606557377049,93.30543933054393,4.419668322730491
64544,treshto01,1968,SS,119,3090.0,199,409,31.0,70,1938.0,30.0,5.109243697478991,95.14866979655712,4.314286381878058
41062,brownji03,1939,SS,104,,208,349,25.0,67,1910.0,29.0,5.355769230769231,95.7044673539519,4.371117759702814
41010,bartedi01,1939,SS,101,,241,307,33.0,62,1907.0,32.0,5.425742574257426,94.32013769363166,4.371117759702814
17137,davisge01,1904,SS,152,,347,514,58.0,62,1870.0,34.0,5.6644736842105265,93.68879216539717,4.419668322730491
17136,dahlebi01,1904,SS,145,,316,494,61.0,61,1870.0,34.0,5.586206896551724,92.99655568312285,4.419668322730491
17135,crossmo01,1904,SS,153,,276,424,47.0,26,1869.0,35.0,4.57516339869281,93.70816599732262,4.419668322730491
38911,rogelbi01,1935,SS,150,,280,512,24.0,104,1904.0,31.0,5.28,97.05882352941177,4.503674469093723
17124,corcoto01,1904,SS,150,,353,471,56.0,54,1869.0,35.0,5.493333333333333,93.63636363636364,4.419668322730491
134082,mercejo03,2015,SS,115,2959.0,148,351,7.0,78,1986.0,29.0,4.339130434782609,98.61660079051383,4.196395431552983
64558,versazo01,1968,SS,119,3026.0,204,380,28.0,62,1939.0,29.0,4.907563025210084,95.42483660130719,4.314286381878058
133967,lindofr01,2015,SS,98,2596.0,132,247,10.0,60,1993.0,22.0,3.86734693877551,97.42930591259639,4.196395431552983
59842,cardele01,1964,SS,163,4368.0,336,436,32.0,87,1938.0,26.0,4.736196319018405,96.01990049751244,4.106176803825954
133721,hechaad01,2015,SS,130,3361.0,173,373,9.0,93,1989.0,26.0,4.2,98.37837837837839,4.196395431552983
59729,aparilu01,1964,SS,145,3815.0,260,437,15.0,98,1934.0,30.0,4.8068965517241375,97.89325842696628,4.106176803825954
64697,belanma01,1969,SS,148,3883.0,251,449,23.0,79,1944.0,25.0,4.72972972972973,96.81881051175657,4.150581347281431
38754,knickbi01,1935,SS,128,,247,453,32.0,82,1911.0,24.0,5.46875,95.62841530054644,4.503674469093723
64662,aparilu01,1969,SS,154,3965.0,248,563,20.0,94,1934.0,35.0,5.266233766233766,97.59326113116727,4.150581347281431
38772,laryly01,1935,SS,93,,258,306,22.0,66,1906.0,29.0,6.064516129032258,96.24573378839591,4.503674469093723
133800,iglesjo01,2015,SS,119,3058.0,162,315,11.0,81,1990.0,25.0,4.008403361344538,97.74590163934425,4.196395431552983
59790,bressed01,1964,SS,158,4113.0,248,411,19.0,78,1932.0,32.0,4.170886075949367,97.1976401179941,4.106176803825954
59796,brinked01,1964,SS,125,3184.0,234,364,19.0,75,1941.0,23.0,4.784,96.92058346839546,4.106176803825954
95172,smithoz01,1992,SS,132,3469.0,232,420,10.0,82,1954.0,38.0,4.9393939393939394,98.48942598187311,4.103780395741316
91201,bellja01,1990,SS,159,4131.0,260,459,22.0,85,1965.0,25.0,4.522012578616352,97.0310391363023,3.9854629960662042
38820,mcnaier01,1935,SS,121,,232,346,27.0,78,1909.0,26.0,4.776859504132231,95.53719008264463,4.503674469093723
95126,schofdi02,1992,SS,141,3434.0,205,391,7.0,78,1962.0,30.0,4.226950354609929,98.8391376451078,4.103780395741316
91233,blausje01,1990,SS,93,2336.0,141,257,16.0,47,1965.0,25.0,4.279569892473118,96.1352657004831,3.9854629960662042
17295,hulswru01,1904,SS,113,,273,310,56.0,42,1877.0,27.0,5.15929203539823,91.23630672926447,4.419668322730491
133699,hardyjj01,2015,SS,114,2984.0,141,301,3.0,57,1982.0,33.0,3.8771929824561404,99.32584269662922,4.196395431552983
17594,wagneho01,1904,SS,121,,274,367,49.0,46,1874.0,30.0,5.297520661157025,92.89855072463769,4.419668322730491
17596,wallabo01,1904,SS,139,,303,482,44.0,37,1873.0,31.0,5.64748201438849,94.69240048250904,4.419668322730491
17630,abbated01,1905,SS,152,,386,468,75.0,53,1877.0,28.0,5.618421052631579,91.92680301399353,4.181251843194992
132468,ramirha01,2014,SS,115,2759.0,148,246,16.0,53,1983.0,31.0,3.4260869565217393,96.09756097560975,4.091424925255076
65448,oylerra01,1969,SS,106,2237.0,143,266,15.0,47,1938.0,31.0,3.858490566037736,96.4622641509434,4.150581347281431
59208,kubekto01,1963,SS,132,3555.0,227,403,13.0,80,1935.0,28.0,4.7727272727272725,97.97822706065318,4.08598366667157
132493,reyesjo01,2014,SS,142,3731.0,160,371,19.0,75,1983.0,31.0,3.73943661971831,96.54545454545455,4.091424925255076
90631,owensp01,1989,SS,142,3637.0,232,388,13.0,65,1961.0,28.0,4.366197183098592,97.94628751974723,4.151473343429618
95753,disarga01,1993,SS,126,3217.0,193,362,14.0,77,1967.0,26.0,4.404761904761905,97.53954305799648,4.175549930963726
95803,fermife01,1993,SS,140,3559.0,211,346,23.0,87,1963.0,30.0,3.9785714285714286,96.03448275862068,4.175549930963726
132540,rolliji01,2014,SS,131,3512.0,158,398,7.0,64,1978.0,36.0,4.244274809160306,98.75666074600356,4.091424925255076
59240,lillibo01,1963,SS,124,3111.0,223,336,25.0,52,1930.0,33.0,4.508064516129032,95.71917808219177,4.08598366667157
38454,bartedi01,1935,SS,137,,339,424,37.0,71,1907.0,28.0,5.569343065693431,95.375,4.503674469093723
65359,michage01,1969,SS,118,3050.0,205,365,19.0,64,1938.0,31.0,4.830508474576271,96.7741935483871,4.150581347281431
65355,menkede01,1969,SS,131,3346.0,161,356,24.0,63,1940.0,29.0,3.946564885496183,95.56377079482439,4.150581347281431
17806,elberki01,1905,SS,108,,244,317,57.0,35,1875.0,30.0,5.194444444444445,90.77669902912622,4.181251843194992
132653,segurje01,2014,SS,144,3710.0,180,447,16.0,83,1990.0,24.0,4.354166666666667,97.51166407465007,4.091424925255076
65374,moneydo01,1969,SS,126,3326.0,212,443,21.0,82,1947.0,22.0,5.198412698412699,96.89349112426035,4.150581347281431
132465,ramiral03,2014,SS,158,4130.0,195,486,15.0,119,1981.0,33.0,4.310126582278481,97.84482758620689,4.091424925255076
65464,patekfr01,1969,SS,146,3699.0,227,399,30.0,81,1944.0,25.0,4.287671232876712,95.42682926829268,4.150581347281431
95807,fernato01,1993,SS,94,2465.0,196,260,7.0,62,1962.0,31.0,4.851063829787234,98.48812095032397,4.175549930963726
95934,gutieri01,1993,SS,117,2817.0,190,286,14.0,55,1970.0,23.0,4.068376068376068,97.14285714285714,4.175549930963726
95928,guilloz01,1993,SS,133,3399.0,189,361,16.0,82,1964.0,29.0,4.135338345864661,97.1731448763251,4.175549930963726
59030,fregoji01,1963,SS,151,3963.0,271,446,27.0,90,1942.0,21.0,4.748344370860927,96.37096774193549,4.08598366667157
132184,mercejo03,2014,SS,144,3667.0,159,439,11.0,80,1986.0,28.0,4.152777777777778,98.19376026272579,4.091424925255076
132195,millebr02,2014,SS,107,2772.0,145,267,18.0,48,1989.0,25.0,3.850467289719626,95.81395348837209,4.091424925255076
41465,newsosk01,1939,SS,93,,176,221,21.0,44,1910.0,29.0,4.268817204301075,94.97607655502392,4.371117759702814
41450,myersbi01,1939,SS,151,,309,512,42.0,110,1910.0,29.0,5.437086092715232,95.1332560834299,4.371117759702814
59075,groatdi01,1963,SS,158,4099.0,257,448,26.0,91,1930.0,33.0,4.462025316455696,96.44322845417237,4.08598366667157
59087,hansero02,1963,SS,144,3806.0,247,483,13.0,95,1938.0,25.0,5.069444444444445,98.25033647375506,4.08598366667157
18067,parenfr01,1905,SS,153,,294,461,66.0,48,1875.0,30.0,4.934640522875817,91.96102314250913,4.181251843194992
18056,olearch01,1905,SS,148,,358,411,55.0,40,1875.0,30.0,5.195945945945946,93.3252427184466,4.181251843194992
132387,peraljh01,2014,SS,152,3976.0,191,418,12.0,98,1982.0,32.0,4.006578947368421,98.06763285024155,4.091424925255076
65489,petrori01,1969,SS,153,4004.0,269,466,14.0,103,1943.0,26.0,4.803921568627451,98.13084112149532,4.150581347281431
38448,applilu01,1935,SS,153,,335,556,39.0,93,1907.0,28.0,5.823529411764706,95.80645161290322,4.503674469093723
17975,lewisph01,1905,SS,118,,253,371,66.0,63,1883.0,22.0,5.288135593220339,90.43478260869566,4.181251843194992
132669,simmoan01,2014,SS,146,3831.0,217,411,14.0,99,1989.0,25.0,4.301369863013699,97.81931464174455,4.091424925255076
59292,mcauldi01,1963,SS,133,3533.0,220,356,22.0,68,1939.0,24.0,4.330827067669173,96.32107023411372,4.08598366667157
95691,cordewi01,1993,SS,134,3341.0,161,370,33.0,61,1971.0,22.0,3.962686567164179,94.14893617021278,4.175549930963726
65311,maxvida01,1969,SS,131,3233.0,216,408,20.0,78,1939.0,30.0,4.763358778625954,96.8944099378882,4.150581347281431
133034,aybarer01,2015,SS,154,4007.0,244,359,17.0,71,1984.0,31.0,3.9155844155844157,97.25806451612902,4.196395431552983
59385,paganjo01,1963,SS,143,3604.0,262,375,20.0,69,1935.0,28.0,4.454545454545454,96.9558599695586,4.08598366667157
95541,bordimi01,1993,SS,159,4124.0,280,418,13.0,108,1965.0,28.0,4.389937106918239,98.17158931082982,4.175549930963726
133128,bogaexa01,2015,SS,156,4081.0,236,429,11.0,95,1992.0,23.0,4.262820512820513,98.37278106508876,4.196395431552983
65098,hernaja01,1969,SS,144,3638.0,306,375,33.0,60,1940.0,29.0,4.729166666666667,95.37815126050421,4.150581347281431
38573,cronijo01,1935,SS,139,,264,431,37.0,86,1906.0,29.0,5.0,94.94535519125684,4.503674469093723
95513,blausje01,1993,SS,161,3971.0,189,426,19.0,86,1965.0,28.0,3.8198757763975157,97.0031545741325,4.175549930963726
65064,harrebu01,1969,SS,119,3099.0,243,347,19.0,70,1944.0,25.0,4.957983193277311,96.88013136288998,4.150581347281431
59460,rodgean01,1963,SS,150,3992.0,271,454,35.0,100,1934.0,29.0,4.833333333333333,95.39473684210526,4.08598366667157
59506,schofdi01,1963,SS,117,3065.0,232,366,21.0,95,1935.0,28.0,5.111111111111111,96.60743134087238,4.08598366667157
133192,cabreas01,2015,SS,136,3423.0,150,284,9.0,51,1985.0,30.0,3.1911764705882355,97.96839729119638,4.196395431552983
90903,smithoz01,1989,SS,153,4009.0,209,483,17.0,73,1954.0,35.0,4.522875816993464,97.60225669957687,4.151473343429618
64968,fregoji01,1969,SS,160,4174.0,255,465,21.0,88,1942.0,27.0,4.5,97.16599190283401,4.150581347281431
38600,durocle01,1935,SS,142,,313,420,28.0,81,1905.0,30.0,5.161971830985915,96.32063074901446,4.503674469093723
95483,bellja01,1993,SS,154,4047.0,256,527,11.0,100,1965.0,28.0,5.084415584415584,98.61460957178842,4.175549930963726
17715,cassijo02,1905,SS,151,,408,520,66.0,50,1883.0,22.0,6.145695364238411,93.36016096579478,4.181251843194992
38378,urbanbi01,1934,SS,146,,298,457,31.0,84,1903.0,31.0,5.171232876712328,96.0559796437659,4.421732537933992
